order_id,products
2374046,26629 17429 21019 25659 6210 43086 36961 47209 28790 24184 37496 35504 28849 2270 42768 24852 37147 22825 3376 6971 33116 17789 24964 21903 38295 21413 11182 26032 7090 29112 4589 7673
2566943,37646 21137 47766 12341 43961 43712 8518
2118762,18023 6184 30633 13176
2049804,47626 49235
245817,24852 25890 47144 8424
2905913,15872 8277 32864 47209 10895 21137 5785 12456 30385 41658 17600 25824 11005 44310 27966 13176 21949 5077 48109 12791
2127795,17924 3594 11281 15925 44632 47766 28836 9387 12496 46802 32981 24852 23323 2338 23857 14709 33257
3029039,47626 21903 4605
3184577,46088 23621 1166 13966 24852 7477 30532 4941 14672 37215 40310 17795 29578 13733 21938 26589 33254 13802 23544
1042037,6286 14999 47144 28990 31553 44359 48205
3112466,27845 30442 38689 3376
2899087,7681 41618 22035 8736 2748 20947 9444 48230 10351
1263728,4941 13176
237378,30489 27695 17713
1514223,13966 26428 23621 26209
823636,32768 19003 29503
1383540,8008 18288 8694 310 6297
3346007,9825 7781 34448 26790 27307 27845 44275 42265 44359 42828 23375 22935 16797 11185 22963
1982328,38275 20119 44632
3240197,44987 4210
87660,7781 27845 8424 42244 42758 24852 41787 23375 43352 39275 9595 16797 33768
1789954,28682 24852 44053 38679 30489 34358 36287 22124
3126266,24852 19057
3041263,39108 11365 31985 13176
573455,27695 49235
1885956,31789 35914 29993
58481,49235
1993455,12508 27360 29502 44368 11716
3401084,40354 45483 5806 10333 46315 20082 3957
2705080,1729 21195 35951 17168
489785,33000 31380
1521511,23579 39468 8772 5212 21137 6300 1199 691 6347 8912 18128 3849 22825 19244 13629 39275 27509 13176 26488 22969 45504 34755
2806402,34949 29487 34358 4605
2162264,39871 19820 29687
1397377,34358 33000 39180 22935
2410592,40898 49273
83321,45603 35951 24852 24964
1967722,30850 19348 24852 47766 29603 35503 35383 44098 28745 13517 44116 24035 36205 39408 41844
1017502,31651 47402
2033013,18643
3318619,31433 40174 24852 9036 432 17352
1615683,1141 27979 6016 19348 3039
484143,277 1700 8174 13176
335648,6846 46041
55841,10409 3434 37317
2813172,40709 16696 3389 21709 48335 4565 31608
845931,47626 9550 3957
594994,36865 23047 8277 14947 47209 27247 19057 651 21137 11440 24241 5876 43768 47890 10749 13176 1408 39877 27086
2525274,45066 21137 34050 8467 24852 42265 2339 47912 13629 9028
1681546,24852 287 17316
2492968,37947 34448 21137 11945 42244 36127 13176 43961 12745
2526944,47766 17160 24852 37866 29675
1127508,48007 19731 1940 48857
1710993,41131
2316272,18432 41729 40454 24852 23322 8481 14114 14118 38185 31547 36670 5183 6852 15694 4313 35546 14814 41594
3073540,24852 33754 18523 4957
575242,30162
1321457,8193 26119 7206 26172 43631 30875 34487 16066 24273 44799 5913 8030 37250 13187 47031 19429 15339 4094
1560119,21128 27395 19334 43422
580361,27521 24964 24852 39475 19508 24184
1602057,49683 46802 33000 3849 28985 44359 21903 35221
2510301,35731 8859
628718,11520 45066 1559 27966 41408 15937 6218 31869 48857 22124 43122 17652 3957 13176
400822,35561 46061 12078
2575053,47766 24852
689067,27086 25783 30425
480777,260 47626 17461 28985
1541750,47626 37646 47766 1890
1033371,16797 43352 39275 23915 13176
388145,21137 32689 12899 30827 8048 13176
510467,36107 34467 30274 6137
1773848,35561
2138432,31288 32831 21137 13249
1560534,8475 23288
1665176,40706 21137 14651 27966 19660 5479 29544 8174 27639
2577298,11777 17318 4920 5450 14295 23909
1038868,47626 5782 14498 7379 28928 40723 4889 29487 29494 41273 43352 16797 7156
2488704,10227 12341 13176
679567,45570 31238 32134 11538 30489 27966 19006 2879 1747 12392 8555 36216
2117977,32403 39832 16797 15269 46522 36928 25804 46541 16213 17122 20842
2372469,25146 27845 260 17160 39180 13176 43961 18918
425318,37167 41651 12796
2834577,38383 9839
1739380,21903 47209 5876
368175,24838 32655 24852 47766 28985 581 45007 8277
1290757,21174 27845 25804 24852 20842 15343
167723,3599 28204 44632 14437 21614 31342 17555 21174 5322 38164 42265 30494 42828 43343 12145 7562 35221 22935 33705 47029 27086 7131 27104
2677392,45066 24852
1213659,1940 15541 9434 30827 8953
2277705,29447 31127 2078 21334 38772 6774
53574,36865 47626 24852 6046 47144 6187 28465 27966 11710 39877 4945 43352 41950 26209 47209 8174 39928
2646311,30850 44331 12606
2477059,19057
2208981,26914 21137 13176
1578268,42500 35652
1298518,47626 47144 19057 30385 13176
1072768,13176
2587188,44359 24852 22935
3236558,47626 32655 20114 24852 28842 8153
2494921,22035 40541 47209 19057 21137 14084 47900 34137 13176 22935 18370 23029
1710574,20114 24852 9387 29487 14715
1167045,30219 21903 21137 30635 30639
377884,13575 16797
714806,14858 34358 45633 26209 26751 20114 23236 27344 34584 35108 32553 27966 13176 17872 1511 16363 26604
1743208,37766 24852 38200 12218
865284,6948 35503 46906 22227
950456,2237 21267 13176 46969 18811 17316 42972
2349109,21019 47209 10863 24838 45346 27966 40268 33120 5479 21903 1440 7076 32747
1596285,10 47626 45066 18465 4138 39984 19508 14917 49235 21616 47759 47766 34466 44765 33000 40174 40706 42244 40199 33572 5449 39247 39275 13176 27521 17794 21903 21405 30639 11185 4562
2174240,33120 36011 22935 46906
2805011,16768 21903 28204 27958 11712 3272
2530389,21137 18465
3263624,47144 21903 13176 4410 2781
1828529,4605
2243656,24852 44642 25718 12923
975150,9741 47144 36406 26209
609278,35221 47766 12075 25659 46667 11109 4597
2487526,11798 2581 35616 9387 40621 12845 45364 39877 46069
596923,42240 5710
1233262,3717 16143 12817 12564 46842 40348 9124 12324 34217 4137 35123 10049 9290 459 4054 43488 34789 30696 17130 23410 20985 13946
1150443,48527 24852 16797 1062
366519,40723 36011 38988 26209 35045 47209
2034365,28427 21137 24852 11182 5450
2693713,19202
24517,21267 35221 20119 27845 4957 13176
207279,26135 16489 27756 23763 24852 42360
209290,37504 41242 11629
724127,44560 17948 18465 17461 26209 47209 44761 19677 36070 42265 18288 13740 34262 31717 8174
2744733,17044 46616 24948
2495643,28842
1673928,24852
3166253,3298 20940 13176
1223842,39993 24852 33122 920 16797 31676 7116 6111
3250508,28289 260 7952 28851 27845
939106,32650 8859 39721 12980 4289 37065 34023 45036 46069 27260 10749
2567785,22489 13176
1461364,45064 24852 41242 15902 16797 287 18721 28092 23102 47941 5069 44632 33894 30696 44270 29307
2586861,24852 30489
3236642,31883 47020 27086 42972 14947 31461 14199
565679,33914 19660 41290
2983853,39448 19766 20298 34262
1567554,5120 21137 19348 22935 27966 43101 24799 18656 31717 1000 13176
238444,15290 5212 13176
299158,39108
1119658,45619 8408
1640695,38159 44393 25588
2516388,27247 21137 19660 329 3957
1982094,13259
1945376,9934 7916 38777 432
2068327,21903 24852 43295 27104
470852,19613 31717 13176
3420569,47766
1244746,47626 25610 45066 18465 46676 26201 26209 37029 42701 32465 26369 30489 9515 16182 38739 3957 13198 9689
1036212,24613 24184 29392 18135 31960 34013 24852 16668 22825 38192 27966 5450 16234 39275 9076 28634 2014
1183827,39055 24852 47766 47640
709622,47768 25931
1222493,21137 14678 47209 25965 3952 5876 16759 13176
1868099,26034
1333564,12508
1708718,45066 47630 34358 18523 48802 9387 39180 24852 8479 22883 2971 33754 4605
369348,40706 21137 24852 8859 16938 33352 13535 40545 47209 24952
496083,37919 6184 30633 12341 9431 32478 3298 23915
2916072,6184 49235 37687 31805 30591
1825645,45066 40545 31371 44683 47766 46802 31955 45788 24852 37687 31040 21903
1716371,24852
2592890,28934 34448 24852 38689 4920 12099 41690 35951
3391802,21903 13083 26800 35833 210 44632 11481 47209 39275 13176 26620
3062945,12820 26165 46654 35951 4793 48881 26915 14633 24413 13176 19348 18883 12756
592703,25495 24489 32331 13176 25466
2704806,36929 21603 5785 36011 19115 27086 32747
522243,43739 42791
3170682,47209
2403930,21903 21137 30639 19057 11123
1370201,6184 39275 12341 13176 31805
1671248,20378 40174 47611
455982,32478
1962980,16387 45603 35914 22713 41716 11520 13083 32566 23375 13176 17794 21903 22935 8174
1636615,47209 9836 15028 25471 24964 8103 43961
2785806,27288 5785 311 17867
3283449,45066 21077 12384 29941 39180 37646 33572 13176 39877
2294926,49683 33827 38504 9934 19173 46347 24852 4942 26497 42404 11182 1511 41463
1038465,38928 43154 26914 6184 41276 196 32455 37710 3298
587840,47766 5876 8518 24964 21903 19348 34243
397620,35914 10957 33508
133111,14853 15950 21709
179840,43295 11073 9411
3001249,35951 5479
3191906,38768 13176
1781800,17902
2137708,47626 29195 21903 7963 22260
1409118,8277 43122 21137 11422 11941 17600 47370 24852 42265 13166 21903 28577 30635 30135 1463 45007
1742882,45007
1917790,49235 21137 12440 24852 14127 35121 24964 22935 42445 45007
213488,27012 21292 8048
2963901,47626 42585 45788 24799 36164 5450 43352 39275 3957
1516359,21137 20082
1260417,11352 14084 13176 2966
644200,36011 20734
559629,1559 39877 23909 47087
645284,21267 37067 13176
1159991,28849 39121 32059 17835
365502,26914 19691 38928 13042 40120
610709,33153
964845,39275 30450
1352031,24852
1616488,35108 27845 45066 24852
297460,10132 24235 19677
1391856,45066 39275 2473 22963 12745 39475 10831 21137 47766 21288 37947 34050 21903 26209
897398,44624 8277 19677 8467 17758 13166 13176
638992,38456 9839 8834 2846 22825 8518 17872
2162185,46616 20081 34658
708592,34050 41220 20114 24852 19734 3880 6187 14901 41787 19678
303545,40199 18292
3383882,21903 47766
1686753,37940 48205 17008 4210 44177 28842 23734 30960 33548 28990 40354 17316 48071
520634,26165 42300 43086 40310
244685,26165 4162 44632
1978602,22580
2055429,33290 47766 17122 11520 40723 24852 8021 46979 16797 45007
2514974,40709 24852 27845 14947 23291
3353633,49416 21903 21137 24852 2966 16797 21938 28985 33120 47209
2343301,47766 44570 27966 26047 10070 24799 34668
700429,46226 49683 24563
108567,33673 5393 7521
2210066,2611 36698
1194134,26209
1396619,10326 37919
1402450,8843 49235 39657
2329490,24852 31269 10049 39108 43209 9547 28634 12508 42719 48739 13544 31981 20974
2867998,35221 10957 44632
1189844,26165 18531 4799 37067
1213682,11777 34862 34380 9810 3696 21158 9387 4269 15541 24253 9409 7881 17616 19165 21225 5884 20738 24852 19228 33056 21793 4920 5450 47966 23909 9076 10613 47990 10623 19846 15258 10690 49605 5077 36316 26604 24053
3152087,21572 40199 31759 44943
3389617,21903 9839 33147
1498518,15424 47141
1477992,38928 31651 37710 39657 26348 11759 13424 8571
2537426,36865 17461 34358 106 34969 35503 6336 45767 39121 17630 40174 11520 29993 27966 13176 44422 10132 31683 39877 13263
836206,26629 31883 24852 47766 35108 11688 34217 39886 22227 31720 6774
1843639,5450 33754 41950 13176 40571
490618,43662 24852 2716 45603 38563 35628 31404 4421 17224 42828 13646 42450 39527 49520 17652 25340
859047,30489 30252 30639 35688
3352226,17949 42557 8277 18523 35951 40571 27845 22227 44765 30450 27966 4957 13176 35708 8061 4476 35221 33716 39922 33787
3095646,45063
1879110,27744 5876 31720
2323949,21137 27845 24852 41242 14218
1473671,39041 47631 24852 44056 41371 21799 35383 32700 24908 16349 40310 31608
2307961,42762
42972,18472 29992 20166 23909 8424 39276
679423,47209 21137 5322 8424 24852 33731 31717
1206904,47366 24713 5258 44042 24852 19863 1835 8637 13249 8536 14680 22750 47337 21484 41453 13944
2775146,49683 47766 39475 27325 33124 5876 13176
2272603,11777 47626 42059 20082 24830 11520 260 13176
65367,36107 17461 46654 7503 41950
2080060,21903 21292 23288 10326 35951 13176
714717,35535 15063 5876
1311223,24852 26017 6052 33357
2421701,28993 28204 47630 49683 34969
473442,18987 29886 18260 38511
1325392,49520 3765 44632 31964
1287198,9387 4942 35413
374102,22537 26384 34 38308
2571336,24852 9507 581 43086 13517 30323
416978,45066 26165 18389 13176 18811
866228,39693 34126
1254115,5258 31759 4149 33000 35199
1932384,47626 45066 10768 37947 11499 44292 4920 41329 22935
1871416,40198 12916
1578127,17600 43726 13176 12666
763979,27392 24852 11440 26165 6341
2950435,21137 43352 39001 39275 13176
2271799,5876
727760,4920 40063
1207973,19078 33065 15285 38200 34389 17631 31981 5375
1368813,35383 39108 4210
1533343,10768 36389 47209 22124 9839 19057 47734 34429 42637 17553 21137 21150 37067 16083 19156 25346 3896 27966 33120 27521 24964 21903 22935 28071 43961 7622 12745 27086
2089053,46667
1885505,47630 35469 258 31605 16797 27086
2121974,14870 28204 14947
3023233,21903 30480
143174,38303 39984 48364 9203 13176 45948
1844453,43154 13176
760239,23044 6187 45613 32831 22089 27730 32433 16083 42265 16185 9076 21903 13733 27086 45007 6104 44514 9210
2893734,45190 43535 23192 1181 8390 48118
2863060,47144 23594 6218 26209 9421 22825 335 13176 45007
1725782,22528 41220 24964 4487 9224 44170 30489 39468 13870 15290 39485 14401 13380 36164 8518 44359 42317 17871 33746 34005 49111 36695 24024 34658 12395 43122 29687 13176 39162 36735
532809,23650 13176 45504
69694,21903 24852 47766 34329 28199 27845 8277 26209 4605
2352179,48565 28515
524787,47626 5902 6347
287464,141 27156 20379 31263 38689 45104 11980 34262 9825 30442 17652 13176
151231,24082 21137
445247,20379 49319 9411 36685 12879 19835 7806
2448607,22035 15902 38988 47209 26790 27845 34503 24852 42265 35108 13629 28993 39275 19348 22963 40396 46575 46584
3025948,45066 32734 46049
2804560,47144 45948
323030,47209 30420 40723
1403301,33768
1981847,14999 42562 27730
1531280,22035 7963 35503 33731 3283 33754 42736 31611
1635044,30776 21137 39108 6347 21227 37646 22825 20794 36695 5479 36792 39928
1121130,21137 24852 5785
2400017,21903 24852
518176,13287 35216 20919
2461187,28748 10957 27086 6846
90600,46979 3464 40345 17461 43961 27966 12614 38739 33754 4957 33125 20339 36085
1332798,47031
413045,35921 49235 44632 9839 34430 651 47766 4799 27845 43768 39180 40723 11068 13176 17794
3136238,32864 19057 24799 8518 45416 13176
378851,5161 28204 20583 24184 9934 46802 24852 42265 12572 13176 16797 11712 27086 24024 28670
1378004,45570 45066 21137
2993186,13176
1873458,10125 32566 4962 43643 895
2333275,35561
845117,21903 15290 28745 47209
2929134,5258 21137 19660 35065 9484 37141 21872 18288 13176
3272642,21888 24852 18783
2509452,6760 21137 24841 41757 42803 27966 13176 16290 20904 26604 24561
1925633,44632 5785 41787 6532
289154,18434 19057 27845 36550 45007 30695
1558049,47626 26131 23576 47766 26800 47866 13176 7559 22935 16797 31683 5077
964996,34050 47626 37131 24852 13076 4137 35510 27576 10305 44116 36956 14045 26209 43875 21737 31469 42110
373525,13097
2102137,20919 10049
2774099,11777 21137 47258 22828 32429 2361 11494 39928 13176 24830
269943,35939 38383 5876
915273,25108 25144 40009 22093 41591 30849 28842 43734 4311 31478 49416 29487 41273 48957 28993 37728 33741 16357 22520
1713399,21137 5785 34208 9124 27966 43122
2069946,45066 21137 24852 33198 46906 45645 6489
3033089,23909
1753562,47877 38817 14645 10957 27086
488239,21137 41950
2282161,22025 27845 21267 13176 24964
2145242,10749
2345192,9871 30489 47591 36076 25199 26620
3030697,35221 37047 21709
2213370,20114 42701 44632
1520510,32578 20121
2674815,47388 47823
1520573,24852 35221 19480 34969 48925 34244 6347 6101 8424 23919 35951 23801 22395
1769246,2670
68298,27179
1534133,26184 33452 43100
2962259,45769 502
2223712,21137 24852 16185 40289
1825830,9104 48807 28204 16185 19660 19411
1101003,35458 12218 26698 29392 46941 4577
1355971,21292
971840,13575 6184 41276 196 46149 26348
923272,36107 26165 14645
2837944,21137 21903 8518 35951
1044782,28476 41665 16083 26201
1709568,23965 8510 38608 12513
3420443,18434 21543 8277 24852 4920 8518 20842 44422 32655 41950
1729593,5640
48058,17568 4920 12206
233962,28715 22594 44632 8324 21137 34969 8929 47977
2579571,25 34 31343 36522 27845 24852 20345 3469 27086
2401018,15424 31102
1757114,45066 44560 28199 45633 5194 46676 21614 21137 18594 27316 30391 44219 4799 27344 46802 44765 25837 36085 28928 40709 24841 24852 30489 42265 37158 29993 4920 13113 41787 5449 36714 21903 38293 22935 38310 34217 13740 22963 1511 39409 4600 31231
3249388,4605
2721317,47766 15261 18465 8277
2387507,23085 9387 24852 12099 23909 18805 32641 46049
309467,9292 30597
2132372,16965 48523 11123 21463 2361
575386,41658
1333650,26559 5720
96660,14161 12341 32478
1035184,47626 24852 16797 27316 27845 33754
2485319,2452 10132 22963 3896 13166 13176 40571
2483846,24852 40354 47144 27996
3035499,21137 41238 27845 13176
1527687,47626 49683 39993 24759 13176
50595,3849
1817466,24852 2732 9133 3118 4674 34756 5077 35042 13944 15483
637249,21903 34069 16797 47209 45167 29298 13176
2793426,46979 14084 47626 21137 24852 21405 24489 48179 3252 30391 22720 44359 29388 41950 20842 19057 38777 14074
803805,29545 10957 28174 49520 27730 23955 20119 22556 2717
1261998,45570 24838 47766 42265 39877 481 3957 13176 10749
3306696,34735 24253 712
2475295,43928 5657
1587531,26683 42193 11520 24852 13605 22947 1511
1648111,666 44449 21292 20955
2980585,16014 45588 34027 49517
3379864,40706 21019 21683 37687 41665 43205 25043 343 44632
2430520,39475 28226 27845 24852 28476
2215786,38444
2438998,33787 36884 34112 31564 41714
1365860,28204
542567,11543
3101879,18465 27845 47209 18926 3957 13176
1902382,15649 10621 20734
1295905,46047 5876 13176
2181045,45066 1463 19660 13176
1159564,22362
2354751,5496
207931,8277 43654 21137 46226 7350 24852 27966 13176
1844232,35727 24852 46004 26714 1503 2668
2642724,45603 30776 36436 17530 11422 38739
1940831,3990 22113
3162858,33674 49235 5212 20345
1029028,29987 43789 21903 49683 22935
736104,9477 11662 20378 24604 10151 34619 46654 5460 40285 13284 41319 22890 45938
1447495,34197 16291
1448123,17795
605731,21267 28436 35233 18465 9681 25340
1098486,47630 13870 2099 48726 18523 26223 30489 46906 31040 13646 22367 49026 31635 14739 16797 26021 38312 24518 18926 47087 25072
883921,47626 18487 12384 25371 25890 5449 42828 13176 21903 27061 19895 27090 20957
